ref,name,lat,long,local_ref,network,operator,shelter,bench,tactile_paving,wheelchair,departure_board,lit,bin,covered,passenger_information_display,pole,flag,kerb,traffic_sign,advertising,layer,street,crossing
503397216,Leigh Road (top),50.9749640,-1.3871851,,,,,,,,,,,,,,,,,,,Leigh Road,Meadow Grove
503397241,Leigh Road (top),50.9748362,-1.3868307,,,,,,,,,,,,,,,,,,,Leigh Road,Meadow Grove
503397245,Chalvington Road,50.9742192,-1.3840756,,,,,,,,,,,,,,,,,,,Leigh Road,Chalvington Road
503397250,Chalvington Road,50.9741906,-1.3837626,,,,,,,,,,,,,,,,,,,Leigh Road,Chalvington Road
503397253,Ford Avenue,50.9735381,-1.3811220,,,,,,,,,,,,,,,,,,,Leigh Road,Ford Avenue
503397260,Ford Avenue,50.9734351,-1.3803400,,,,,,,,,,,,,,,,,,,Leigh Road,Ford Avenue
503397267,Belmont Road,50.9734690,-1.3782743,,,,,,,,,,,,,,,,,,,Leigh Road,Belmont Road
503397271,Velmore Estate Shops,50.9724249,-1.3831735,,,,,,,,,,,,,,,,,,,Falkland Road,Devon Drive
503397275,Velmore Estate Shops,50.9724155,-1.3830882,,,,,,,,,,,,,,,,,,,Falkland Road,Devon Drive
503397282,Cambridge Drive,50.9694038,-1.3832563,,,,,,,,,,,,,,,,,,,Falkland Road,Cambridge Drive
503397289,Suffolk Drive,50.9672432,-1.3845096,,,,,,,,,,,,,,,,,,,Falkland Road,Suffolk Drive
503397296,Falkland Road,50.9654372,-1.3859345,,,,,,,,,,,,,,,,,,,Chestnut Avenue,Tollgate
503397304,Falkland Road,50.9653739,-1.3861749,,,,,,,,,,,,,,,,,,,Chestnut Avenue,Tollgate
503397308,Golf Driving Range,50.9618344,-1.3786147,,,,,,,,,,,,,,,,,,,Chestnut Avenue,Greenfinch Close
503397314,Golf Driving Range,50.9617903,-1.3775019,,,,,,,,,,,,,,,,,,,Greenfinch Close,
503397319,The Cricketers,50.9610653,-1.3745508,,,,,,,,,,,,,,,,,,,Chestnut Avenue,Chestnut Rise
503397331,Magpie Lane,50.9618064,-1.3717088,,,,,,,,,,,,,,,,,,,Magpie Lane,Chestnut Avenue
503397335,Nightingale Bridge,50.9636143,-1.3717699,,,,,,,,,,,,,,,,,,,Magpie Lane,Nightingale Avenue
503397338,Nightingale Bridge,50.9637180,-1.3709853,,,,,,,,,,,,,,,,,,,Nightingale Avenue,Passfield Avenue
503397341,Linnet Square,50.9635796,-1.3753731,,,,,,,,,,,,,,,,,,,Nightingale Avenue,Heron Square
503397343,Linnet Square,50.9636207,-1.3763267,,,,,,,,,,,,,,,,,,,Nightingale Avenue,Linnet Square
503397349,Nightingale School,50.9647213,-1.3790838,,,,,,,,,,,,,,,,,,,Woodpecker Way,Nightingale Avenue
503397353,Nightingale School,50.9648769,-1.3797469,,,,,,,,,,,,,,,,,,,Nightingale Avenue,Blackbird Road
503397357,Robin Square,50.9639750,-1.3820750,,,,,,,,,,,,,,,,,,,Nightingale Avenue,Robin Square
503397362,Robin Square,50.9638861,-1.3822755,,,,,,,,,,,,,,,,,,,Nightingale Avenue,Robin Square
503397368,Hampshire Fire and Rescue Hq,50.9728130,-1.3717683,,,,,,,,,,,,,,,,,,,Leigh Road,
503397373,Hampshire Fire and Rescue Hq,50.9721247,-1.3700133,,,,,,,,,,,,,,,,,,,Leigh Road,
503397377,Crestwood Community School,50.9796241,-1.3623515,,,,,,,,,,,,,,,,,,,Woodside Avenue,Launceston Drive
503397384,Crestwood Community School,50.9796788,-1.3624790,,,,,,,,,,,,,,,,,,,Woodside Avenue,Launceston Drive
503397388,Heath Road,50.8606373,-1.2724850,,,,,,,,,,,,,,,,,,,Heath Road,Grovebury
503397394,Admirals Road,50.8683173,-1.2681873,,,,,,,,,,,,,,,,,,,Admirals Road,Locks Road
503397399,Admirals Road,50.8680236,-1.2672398,,,,,,,,,,,,,,,,,,,Admirals Road,Cunningham Drive
503397405,Admirals Road,50.8684111,-1.2630840,,,,,,,,,,,,,,,,,,,Hunts Pond Road,Admirals Road
503397422,St Cuthberts Lane,50.8675877,-1.2622870,,,,,,,,,,,,,,,,,,,Hunts Pond Road,St Cuthberts Lane
503397426,Long Acres,50.8646213,-1.2610549,,,,,,,,,,,,,,,,,,,Hunts Pond Road,Lodge Road
503397433,Long Acres,50.8638395,-1.2611525,,,,,,,,,,,,,,,,,,,Hunts Pond Road,Montpelier Close
503397438,Dimmicks Corner,50.8618271,-1.2600476,,,,no,,,,,,,,,,,,,,,Hunts Pond Road,Lower Church Road
503397443,St John's Mews,50.8614968,-1.2604222,,,,yes,,,,,,,,,,,,,,,Church Road,Hunts Pond Road
503397449,Dimmicks Corner,50.8614705,-1.2591154,,,,,,,,,,,,,,,,,,,Lower Church Road,Hunts Pond Road
503397454,Dimmicks Corner,50.8609075,-1.2596785,,,,,,,,,,,,,,,,,,,Hunts Pond Road,Church Road
503397460,Abshot School,50.8592024,-1.2588104,,,,,,,,,,,,,,,,,,,Hunts Pond Road,Peckham Close
503397465,Hunts Pond Road,50.8573624,-1.2593794,,,,,,,,,,,,,,,,,,,Abshot Road,Hunts Pond Road
503397470,Cambridge Green,50.8563724,-1.2606596,,,,,,,,,,,,,,,,,,,Abshot Road,Cambridge Green
503397475,Clarendon Crescent,50.8532209,-1.2643037,,,,,,,,,,,,,,,,,,,Abshot Road,Clarendon Crescent
503397479,Warsash Road,50.8530149,-1.2644348,,,,,,,,,,,,,,,,,,,Abshot Road,Talland Road
503397485,Abshot Road,50.8515949,-1.2645708,,,,,,,,,,,,,,,,,,,Warsash Road,Abshot Road
503397489,Abshot Road,50.8514774,-1.2644732,,,,,,,,,,,,,,,,,,,Warsash Road,Little Abshot Road
503397493,Oaklands Way,50.8507613,-1.2607341,,,,,,,,,,,,,,,,,,,Warsash Road,Oaklands Way
503397497,Warsash Road,50.8506431,-1.2605371,,,,,,,,,,,,,,,,,,,Warsash Road,Opp Oaklands Way
503397502,Locks Heath Recreation Ground,50.8493482,-1.2562959,,,,,,,,,,,,,,,,,,,Warsash Road,The Farthings
503397509,Locks Heath Recreation Ground,50.8492764,-1.2563255,,,,,,,,,,,,,,,,,,,Warsash Road,
503397513,Warsash Road,50.8482824,-1.2499490,,,,,,,,,,,,,,,,,,,Common Lane,Brownwich Lane
503397518,Warsash Road,50.8482430,-1.2494240,,,,,,,,,,,,,,,,,,,Common Lane,Brownwich Lane
503397524,West Hill Park School,50.8482978,-1.2467526,,,,,,,,,,,,,,,,,,,Common Lane,Occupation Lane
503397530,West Hill Park School,50.8483477,-1.2461267,,,,,,,,,,,,,,,,,,,Common Lane,Occupation Lane
503397534,St Margrets Lane,50.8480007,-1.2425384,,,,,,,,,,,,,,,,,,,Common Lane,St Margarets Lane
503397539,St Margrets Lane,50.8480367,-1.2425379,,,,,,,,,,,,,,,,,,,Common Lane,St Margarets Lane
503397544,Coach Hill,50.8471908,-1.2383185,,,,,,,,,,,,,,,,,,,Coach Hill,Garstons Road
503397551,Coach Hill,50.8470715,-1.2379511,,,,,,,,,,,,,,,,,,,Coach Hill,Garstons Road
503397556,Coach and Horses Ph,50.8475450,-1.2347189,,,,,,,,,,,,,,,,,,,South Street,Castle Street
503397559,Coach and Horses Ph,50.8476610,-1.2345750,,,,,,,,,,,,,,,,,,,South Street,Castle Street
503397565,Titchfield Square,50.8496215,-1.2345855,,,,,,,,,,,,,,,,,,,High Street,West Street
503397571,Titchfield Square,50.8498189,-1.2345254,,,,,,,,,,,,,,,,,,,High Street,West Street
503397600,Southampton Hill,50.8504922,-1.2357219,,,,,,,,,,,,,,,,,,,Southampton Hill,
503397609,Southampton Hill,50.8505925,-1.2359334,,,,,,,,,,,,,,,,,,,Southampton Hill,High Street
503397618,East Street,50.8506031,-1.2327836,,,,,,,,,,,,,,,,,,,East Street,Mill Street
503397627,East Street,50.8504811,-1.2328158,,,,,,,,,,,,,,,,,,,East Street,Mill Street
503397635,Titchfield Bypass,50.8526786,-1.2358851,,,,,,,,,,,,,,,,,,,Southampton Hill,Southampton Road
503397644,Titchfield Bypass,50.8525634,-1.2361427,,,,,,,,,,,,,,,,,,,Southampton Hill,Southampton Road
503397652,Warsash Road,50.8550240,-1.2452945,,,,,,,,,,,,,,,,,,,Warsash Road,Southampton Road
503397661,Warsash Road,50.8550788,-1.2454215,,,,,,,,,,,,,,,,,,,Warsash Road,Southampton Road
503397668,The Hurdles,50.8578865,-1.2527076,,,,,,,,,,,,,,,,,,,Primate Road,The Hurdles
503397677,The Hurdles,50.8581311,-1.2529878,,,,,,,,,,,,,,,,,,,Primate Road,The Hurdles
503397685,Primate Road,50.8611354,-1.2545028,,,,yes,,,,,,,,,,,,,,,Primate Road,Bishops Gate
503397696,Argos,50.8614076,-1.2548821,,,,no,,,,,,,,,,,,,,,Primate Road,Lower Church Road
503397702,Duncan Road,50.8724349,-1.2665737,,,,,,,,,,,,,,,,,,,Botley Road,Duncan Road
503397711,Duncan Road,50.8725249,-1.2665865,,,,,,,,,,,,,,,,,,,Duncan Road,Botley Road
503397719,Swanwick Railway Station,50.8755211,-1.2682735,,,,,,,,,,,,,,,,,,,Botley Road,Duncan Road
503397727,The Village Inn,50.8758721,-1.2683107,,,,,,,,,,,,,,,,,,,Botley Road,Duncan Road
503397732,Rookery Avenue,50.8780278,-1.2679073,,,,,,,,,,,,,,,,,,,Botley Road,Rookery Avenue
503397738,Swanwick Railway Station,50.8786753,-1.2678972,,,,,,,,,,,,,,,,,,,Botley Road,Opp Rookery Avenue
503397743,The Elm Tree Ph,50.8822766,-1.2700015,,,,,,,,,,,,,,,,,,,Botley Road,Swanwick Lane
503397748,The Elm Tree Ph,50.8829711,-1.2703318,,,,,,,,,,,,,,,,,,,Botley Road,
503397754,Swanwick Nursries,50.8851638,-1.2686485,,,,,,,,,,,,,,,,,,,Botley Road,Lipizzaner Fields
503397761,Swanwick Nursries,50.8852894,-1.2686039,,,,,,,,,,,,,,,,,,,Botley Road,Lipizzaner Fields
503397766,Burridge Stores,50.8881711,-1.2663693,,,,,,,,,,,,,,,,,,,A3051Botley Road,Caigers Green
503397772,Burridge Stores,50.8878566,-1.2664169,,,,,,,,,,,,,,,,,,,Botley Road,
503397777,Burridge Road,50.8909440,-1.2643409,,,,,,,,,,,,,,,,,,,Botley Road,
503397781,Burridge Road,50.8907033,-1.2643390,,,,,,,,,,,,,,,,,,,Botley Road,
503397785,Burridge Sports and Social Club,50.8944081,-1.2628729,,,,,,,,,,,,,,,,,,,Botley Road,
503397790,Burridge Sports and Social Club,50.8943985,-1.2627877,,,,,,,,,,,,,,,,,,,Botley Road,
503397795,Yew Tree Drive,50.8826020,-1.2654385,,,,yes,yes,,,,,,,,,,,,,,Yew Tree Drive,Clydesdale Road
503397803,Lipizzaner Fields,50.8833013,-1.2641997,,,,,,,,,,,,,,,,,,,Sweethills Crescent,Lipizzaner Fields
503397807,Yew Tree Drive,50.8828059,-1.2633774,,,,yes,yes,,,,,,,,,,,,,,Yew Tree Drive,Opp Sweethills Crescent
503397828,Hispano Avenue,50.8820330,-1.2588673,,,,no,no,,,,,,,,,,,,,,Yew Tree Drive,Opp Hispano Avenue
503397832,Rookery Avenue,50.8795910,-1.2541743,,,,no,no,,,,,,,,,,,,,,Yew Tree Drive,Rookery Avenue
503397835,Rookery Avenue,50.8795695,-1.2543082,,,,,,,,,,,,,,,,,,,Yew Tree Drive,Rookery Avenue
503397839,Solent Hotel,50.8792626,-1.2521572,,,,no,no,,,,,,,,,,,,,,Rookery Avenue,
503397844,Solent Hotel,50.8792688,-1.2499770,,,,yes,yes,,,,,,,,,,,,,,Rookery Avenue,Opp Industrial Park
503397849,Whiteley Way Roundabout,50.8790848,-1.2474503,,,,,,,,,,,,,,,,,,,Whiteley Way,Parkway
503397854,Parkway,50.8786208,-1.2396825,,,,,,,,,,,,,,,,,,,Parkway,
503397859,Solent Business Park,50.8772643,-1.2426753,,,,,,,,,,,,,,,,,,,Parkway,
503397863,Solent Business Park,50.8773396,-1.2473647,,,,,,,,,,,,,,,,,,,Parkway,
503397868,Segensworth West A27,50.8702808,-1.2615339,,,,,,,,,,,,,,,,,,,Telford Way,Badger close
503397874,Segensworth West A27,50.8702995,-1.2616473,,,,,,,,,,,,,,,,,,,Telford Way,Badgers Copse
503397877,Segensworth West,50.8724309,-1.2602350,,,,,,,,,,,,,,,,,,,Crompton Way,Cockerell Close
503397884,Segensworth West,50.8723832,-1.2598094,,,,,,,,,,,,,,,,,,,Crompton Way,Cockerell Close
503397891,Crompton Way,50.8713799,-1.2590010,,,,,,,,,,,,,,,,,,,Crompton Way,Adams Way
503397897,Segensworth West A27,50.8715680,-1.2588843,,,,,,,,,,,,,,,,,,,Crompton Way,Adams Way
503397901,Little Park Farm Road,50.8700611,-1.2566627,,,,,,,,,,,,,,,,,,,Little Park Farm Road,
503397906,Little Park Farm Road,50.8697711,-1.2563121,,,,yes,,,,,,,,,,,,,,,Little Park Farm Road,A27 Segensworth Rbt
503397911,Primate Road,50.8525914,-1.2487717,,,,,,,,,,,,,,,,,,,Warsash Road,Primate Road
503397916,Primate Road,50.8529675,-1.2485242,,,,,,,,,,,,,,,,,,,Warsash Road,Primate Road
503397922,Witherbed Lane,50.8670031,-1.2523771,,,,yes,,,,,,,,,,,,,,,Witherbed Lane,Segensworth Road
503397926,Witherbed Lane,50.8669567,-1.2521504,,,,yes,,,,,,,,,,,,,,,Witherbed Lane,Segensworth Road
503397930,Titchfield Park Road,50.8652470,-1.2491794,,,,no,,,,,,,,,,,,,,,Titchfield Park Road,Segensworth Road
503397935,Titchfield Park Road,50.8653005,-1.2491075,,,,no,,,,,,,,,,,,,,,Titchfield Park Road,
503397939,Office For National Statistics,50.8636178,-1.2461647,,,,yes,,,,,,,,,,,,,,,Segensworth Road,Hill Croft
503397942,Office For National Statistics,50.8636147,-1.2456816,,,,yes,,,,,,,,,,,,,,,Segensworth Road,
503397947,Gardenia Drive,50.8626413,-1.2411929,,,,,,,,,,,,,,,,,,,Segensworth Road,Gardenia Drive
503397952,Gardenia Drive,50.8626384,-1.2407382,,,,,,,,,,,,,,,,,,,Segensworth Road,Whiteley Lane
503397957,Segensworth House,50.8606998,-1.2317186,,,,,,,,,,,,,,,,,,,Fontley Road,Mill Lane
503397962,Segensworth House,50.8604918,-1.2315373,,,,,,,,,,,,,,,,,,,Fontley Road,Mill Lane
503397967,Fishermans Rest,50.8564694,-1.2297707,,,,,,,,,,,,,,,,,,,Mill Lane,
503397974,Fishermans Rest,50.8565041,-1.2295854,,,,,,,,,,,,,,,,,,,Mill Lane,Fishers Hill
503397994,Catisfield Post Office,50.8532944,-1.2229185,,,,,,,,,,,,,,,,,,,Catisfield Lane,Fishers Hill
503398002,Catisfield Post Office,50.8533691,-1.2226618,,,,,,,,,,,,,,,,,,,Catisfield Lane,Fishers Hill
503398007,Hunters Lodge,50.8518923,-1.2219880,,,,,,,,,,,,,,,,,,,Highlands Road,Hunters Lodge
503398014,Hampton Grove,50.8524305,-1.2214838,,,,,,,,,,,,,,,,,,,Highlands Road,Hampton Grove
503398018,Catisfield Road,50.8540564,-1.2198656,,,,,,,,,,,,,,,,,,,Highlands Road,Catisfield Road
503398023,Catsfield Road,50.8545475,-1.2193317,,,,,,,,,,,,,,,,,,,Highlands Road,Ashlyn Close
503398027,Greyfriars Road,50.8560286,-1.2162524,,,,,,,,,,,,,,,,,,,Highlands Road,Greyfriars Road
503398032,Highlands Road,50.8562468,-1.2152684,,,,,,,,,,,,,,,,,,,Blackbrook Road,Highlands Road
503398038,Highlands Road,50.8562641,-1.2151545,,,,yes,,,,,,,,,,,,,,,Blackbrook Road,Highlands Road
503398044,Abbotts Way,50.8551757,-1.2124449,,,,,,,,,,,,,,,,,,,Blackbrook Road,Abbots Way
503398050,Abbotts Way,50.8552459,-1.2121880,,,,,,,,,,,,,,,,,,,Blackbrook Road,Abbots Way
503398056,Anjou Crescent,50.8558043,-1.2083284,,,,,,,,,,,,,,,,,,,Blackbrook Road,Anjou Crescent
503398064,Anjou Crescent,50.8557400,-1.2081306,,,,,,,,,,,,,,,,,,,Blackbrook Road,Dalewood Road
503398069,Margarita Road,50.8556419,-1.2029749,,,,,,,,,,,,,,,,,,,Blackbrook Road,Margarita Road
503398073,Margarita Road,50.8555880,-1.2029759,,,,,,,,,,,,,,,,,,,Blackbrook Road,Margarita Road
503398077,Blackbrook Road,50.8553944,-1.1983476,,,,,,,,,,,,,,,,,,,Gudge Heath Lane,Blackbrook Road
503398082,Blackbrook Road,50.8552747,-1.1979376,,,,,,,,,,,,,,,,,,,Gudge Heath Lane,Harlequin Grove
503398087,Gudge Heath Lane,50.8530423,-1.1944739,,,,,,,,,,,,,,,,,,,The Avenue,Gudge Heath Lane
503398092,Gudge Heath Lane,50.8532358,-1.1943783,,,,,,,,,,,,,,,,,,,The Avenue,Gudge Heath Lane
503398097,Oak Road,50.8573565,-1.1998910,,,,,,,,,,,,,,,,,,,Gudge Heath Lane,Murray Close
503398103,Oak Road,50.8578573,-1.2008060,,,,,,,,,,,,,,,,,,,Gudge Heath Lane,Oak Road
503398108,Hammond Road,50.8590103,-1.2037132,,,,,,,,,,,,,,,,,,,Gudge Heath Lane,Hammond Road
503398115,Hammond Road,50.8594411,-1.2048994,,,,,,,,,,,,,,,,,,,Gudge Heath Lane,Gifford Close
503398120,Hill Park Working Mens Club,50.8613273,-1.2072118,,,,no,,,,,,,,,,,,,,,Highlands Road,Heather Gardens
503398126,Hill Park Working Mens Club,50.8611234,-1.2076415,,,,no,,,,,,,,,,,,,,,Highlands Road,Heather Gardens
503398130,Highlands Post Office,50.8605004,-1.2086041,,,,yes,yes,no,,,,,,,,,,,,,Highlands Road,Fareham Park Road
503398137,Highlands Post Office,50.8602408,-1.2087790,,,,yes,yes,no,,,,,,,,,,,,,Highlands Road,Gudge Heath Lane
503398141,Hillson Drive,50.8581101,-1.2128502,,,,yes,yes,no,,,,,,,,,,,,,Highlands Road,Hillson Drive
503398148,Hillson Drive,50.8579930,-1.2128237,,,,yes,yes,yes,,,,,,,,,,,,,Highlands Road,Hillson Drive
503398152,Highlands Road,50.8581795,-1.2138151,,,,yes,yes,no,,,,,,,,,,,,,Hillson Drive,Opp Norset Road
503398170,Highlands Road,50.8584281,-1.2146777,,,,,,,,,,,,,,,,,,,Hillson Drive,Privett Road
503398176,Nashe Way,50.8604153,-1.2159087,,,,no,no,no,,,,,,,,,,,,,Hillson Drive,Nashe Way
503398179,Henry Cort School,50.8624366,-1.2169975,,,,no,,,,,,,,,,,,,,,Hillson Drive,Henry Cort Drive
503398182,Thorni Avenue,50.8639168,-1.2164612,,,,no,no,no,,,,,,,,,,,,,Thorni Avenue,Cort Way
503398187,Wynton Way,50.8642044,-1.2137565,,,,no,,,,,,,,,,,,,,,Fareham Park Road,Atkins Place
503398191,Tewkesbury Avenue,50.8627742,-1.2123738,,,,,,,,,,,,,,,,,,,Tewkesbury Avenue,Fareham Park Road
503398195,Hill Park Road,50.8621866,-1.2059631,,,,,,,,,,,,,,,,,,,Highlands Road,Hill Park Road
503398201,Hill Park Road,50.8621751,-1.2057642,,,,,,,,,,,,,,,,,,,Highlands Road,Hill Park Road
503398207,Frosthole Crescent,50.8626958,-1.2021584,,,,,,,,,,,,,,,,,,,Highlands Road,Frosthole Close
503398214,Frosthole Crescent,50.8629801,-1.2003347,,,,,,,,,,,,,,,,,,,Highlands Road,Frosthole Crescent
503398219,Bartlett Close,50.8610231,-1.2034800,,,,,,,,,,,,,,,,,,,Frosthole Crescent,Inverness Avenue
503398226,Frosthole Crescent,50.8619517,-1.1998692,,,,,,,,,,,,,,,,,,,Braemar Close,Inverness Avenue
503398231,Kiln Road,50.8646074,-1.1963565,,,,,,,,,,,,,,,,,,,Highlands Road,Green Hollow Close
503398236,Kiln Road,50.8650009,-1.1960371,,,,,,,,,,,,,,,,,,,Highlands Road,Kiln Road
503398241,The Greendale,50.8649402,-1.2082021,,,,,,,,,,,,,,,,,,,Hill Park Road,Winnington
503398247,The Greendale,50.8649227,-1.2082734,,,,,,,,,,,,,,,,,,,Hill Park Road,Winnington
503398251,Funtley Post Office,50.8685147,-1.1982931,,,,,,,,,,,,,,,,,,,Funtley Hill,
503398257,Funtley Post Office,50.8687939,-1.1983594,,,,,,,,,,,,,,,,,,,Funtley Road,
503398261,The Miner Ph,50.8706739,-1.2010558,,,,,,,,,,,,,,,,,,,Lakeside,Funtley Road
503398267,The Miner Ph,50.8709664,-1.2017472,,,,,,,,,,,,,,,,,,,Funtley Road,Funtley Lane
503398271,Honey Lane,50.8726471,-1.2095354,,,,,,,,,,,,,,,,,,,Funtley Road,Honey Lane
503398275,Honey Lane,50.8726829,-1.2095064,,,,,,,,,,,,,,,,,,,Funtley Road,Honey Lane
503398281,Maylings Farm Rd,50.8643316,-1.1915724,,,,,,,,,,,,,,,,,,,Maylings Farm Road,Kiln Road
503398285,Maylings Farm Rd,50.8643412,-1.1916575,,,,,,,,,,,,,,,,,,,Maylings Farm Road,Kiln Road
503398287,Jolly Miller,50.8600848,-1.1938624,,,,,,,,,,,,,,,,,,,Maylings Farm Road,Miller Drive
503398292,Jolly Miller,50.8597756,-1.1933705,,,,,,,,,,,,,,,,,,,Miller Drive,Bentley Crescent
503398300,Arundel Drive,50.8588996,-1.1889383,,,,,,,,,,,,,,,,,,,Miller Drive,Arundel Drive
503398307,Arundel Drive,50.8588869,-1.1884129,,,,,,,,,,,,,,,,,,,Miller Drive,Somervell Drive
503398312,Norton Drive,50.8589399,-1.1856839,,,,,,,,,,,,,,,,,,,Miller Drive,Park Lane
503398317,Norton Drive,50.8590361,-1.1852986,,,,,,,,,,,,,,,,,,,Miller Drive,Park Lane
503398322,Fareham Leisure Centre,50.8580603,-1.1846478,,,,no,,,,,,,,,,,,,,,Park Lane,William Price Gardens
503398340,Fareham Leisure Centre,50.8578704,-1.1844949,,,,no,,,yes,,,,,,,,,,,,Park Lane,William Price Gardens
503398342,Colenso Road,50.8560238,-1.1840582,,,,,,,,,,,,,,,,,,,Park Lane,Colenso Road
503398347,Colenso Road,50.8556890,-1.1837657,,,,no,,,,,,,,,,,,,,,Trinity Street,Park Lane
503398350,Fareham Bus Station (stand A),50.8519368,-1.1796119,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398353,Fareham Bus Station (stand B),50.8519005,-1.1795557,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398357,Fareham Bus Station (stand C),50.8518641,-1.1794995,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398359,Fareham Bus Station (stand D),50.8518368,-1.1794574,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398363,Fareham Bus Station (stand E),50.8518006,-1.1794154,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398366,Fareham Bus Station (stand F),50.8517732,-1.1793591,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398370,Fareham Bus Station (stand G),50.8517368,-1.1793029,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398373,Fareham Bus Station (stand H),50.8517096,-1.1792608,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398376,Fareham Bus Station (stand J),50.8516732,-1.1792046,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398380,Fareham Bus Station (stand K),50.8516369,-1.1791626,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398385,Fareham Bus Station (stand L),50.8516095,-1.1791062,,,,,,,,,,,,,,,,,,,Hartland's Road,
503398389,Quay Street,50.8522396,-1.1753589,,,,,,,,,,,,,,,,,,,West Street,High Street
503398392,East Street,50.8523456,-1.1726775,,,,yes,,,,,,,,,,,,,,,East Street,Opp Bath Lane
503398397,High Street,50.8534419,-1.1737039,,,,,,,,,,,,,,,,,,,High Street,Union Street
503398400,High Street,50.8538021,-1.1737686,,,,,,,,,,,,,,,,,,,High Street,
503398401,Southampton Road,50.8569553,-1.1758440,,,,,,,,,,,,,,,,,,,Wickham Road,Wallington Way
503398405,Southampton Road,50.8584012,-1.1768416,,,,no,,no,,,,,,,,,,,,,Serpentine Road,Old Turnpike
503398408,Old Turnpike,50.8598745,-1.1791743,,,,no,no,no,,,,,,,,,,,,,The Potteries,Old Turnpike
503398411,Old Turnpike,50.8603779,-1.1804300,,,,no,no,no,,,,,,,,,,,,,Serpentine Road,Wickham Road
503398414,Furneaux Gardens,50.8619674,-1.1826756,,,,no,no,no,,,,,,,,,,,,,Old Turnpike,Furneaux Gardens
503398417,Furneaux Gardens,50.8627183,-1.1833162,,,,,,,,,,,,,,,,,,,Old Turnpike,Park Lane
503398420,St Christophers Hospital,50.8594959,-1.1777743,,,,,,,,,,,,,,,,,,,Wickham Road,
503398425,St Christophers Hospital,50.8599833,-1.1780214,,,,,,,,,,,,,,,,,,,Wickham Road,St Christopher Avenue
503398429,Wickham Road Cemetery,50.8623258,-1.1799127,,,,,,,,,,,,,,,,,,,Giles Close,Wickham Road
503398433,Wickham Road Cemetery,50.8626966,-1.1801810,,,,,,,,,,,,,,,,,,,Wickham Road,Giles Close
503398438,North Hill,50.8657906,-1.1828504,,,,,,,,,,,,,,,,,,,Wickham Road,
503398441,North Hill,50.8657884,-1.1825236,,,,,,,,,,,,,,,,,,,Wickham Road,
503398445,Forrest Lane,50.8820946,-1.1815559,,,,,,,,,,,,,,,,,,,Wickham Road,Forest Lane
503398454,Forrest Lane,50.8823726,-1.1814373,,,,,,,,,,,,,,,,,,,Wickham Road,Forest Lane
503398458,Trinity Street,50.8526007,-1.1840370,,,,,,,,,,,,,,,,,,,West Street,Russell Place
503398461,Trinity Street,50.8524735,-1.1840655,,,,,,,,,,,,,,,,,,,West Street,Russell Place
503398465,Fareham Railway Station,50.8527900,-1.1892519,,,,yes,,,,,,,,,,,,,,,West Street,Western Way
503398470,Fareham Railway Station,50.8525093,-1.1907560,,,,,,,,,,,,,,,,,,,The Avenue,
503398475,The Harvester Ph,50.8524632,-1.1957980,,,,,,,,,,,,,,,,,,,The Avenue,Gudge Heath Lane
503398481,Redlands Lane,50.8523278,-1.1961503,,,,,,,,,,,,,,,,,,,The Avenue,Redlands Lane
503398489,Fareham College,50.8521847,-1.1994856,,,,,,,,,,,,,,,,,,,The Avenue,Blackbrook House Drive
503398495,Fareham College,50.8517372,-1.2013936,,,,,,,,,,,,,,,,,,,The Avenue,Bishopsfield Road
503398501,St Just,50.8514389,-1.2051207,,,,,,,,,,,,,,,,,,,The Avenue,
503398507,St Just,50.8513608,-1.2055340,,,,,,,,,,,,,,,,,,,The Avenue,
503398511,Peak Lane,50.8513988,-1.2098094,,,,,,,,,,,,,,,,,,,The Avenue,Heathfield Avenue
503398515,Peak Lane,50.8511914,-1.2097276,,,,,,,,,,,,,,,,,,,The Avenue,Heathfield Avenue
503398520,Sandringham Road,50.8508228,-1.2177460,,,,,,,,,,,,,,,,,,,The Avenue,Hunters Lodge
503398526,Sandringham Road,50.8505249,-1.2189301,,,,,,,,,,,,,,,,,,,The Avenue,Hunters Lodge
503398535,Ranvilles Lane,50.8500488,-1.2230435,,,,,,,,,,,,,,,,,,,The Avenue,Highlands Road
503398541,Ranvilles Lane,50.8502035,-1.2246746,,,,,,,,,,,,,,,,,,,The Avenue,Catisfield Lane
503398548,Hollam Hill Farm,50.8438280,-1.2274506,,,,,,,,,,,,,,,,,,,Titchfield Road,
503398555,Hollam Hill Farm,50.8434232,-1.2274288,,,,,,,,,,,,,,,,,,,Titchfield Road,
503398561,Crofton Farm,50.8368471,-1.2230213,,,,,,,,,,,,,,,,,,,Titchfield Road,Ranvilles Lane
503398563,Crofton Farm,50.8363218,-1.2224619,,,,,,,,,,,,,,,,,,,Titchfield Road,Ranvilles Lane
503398568,Marks Tey Road,50.8343781,-1.2198594,,,,,,,,,,,,,,,,,,,Titchfield Road,
